gm_index,Event,Stat,signal_pe_ratio_max,signal_ratio_max,snr_min,snr_max,snr_average,tail_ratio,mtail_ratio,tailnoise_ratio,mtailnoise_ratio,head_ratio,Snr_0.1_0.5,Snr_0.5_1.0,Snr_1.0_2.0,Snr_2.0_5.0,Snr_5.0_10.0,ft_a1_a2,PN/PGA,bracketedPGA_10_20,Ds575,Ds595,v18p7p4
3643.0,3590805.0,CACS,0.005437831,0.012621169,1.60886,68.61792,18.50875,0.014676784,0.047279285,127.4568555,43.56132702,0.003574554,3.55906,22.3838,52.0197,18.56995,12.11819,0.394536975,0.095405541,2.084255059,2.784106617,8.043282732,0.0
3644.0,3590805.0,CBGS,0.003819634,0.005034307,0.91009,1078.22538,477.11804,0.012730691,0.029257881,740.0507326,439.5315588,0.002725001,4.07816,18.93059,154.75764,375.64061,683.31448,0.29870939,0.005276549,1.71400693,3.463838112,8.608367829,1.0
3645.0,3590805.0,CHHC,0.082108874,0.269205013,1.69901,13.32036,8.39407,0.038369874,0.156561425,79.72148823,58.66061772,0.174333147,3.26638,6.45809,8.96404,10.97503,7.23455,0.410665986,0.216970536,2.282957785,10.66320988,32.64122857,0.0
3646.0,3590805.0,D14C,0.003619813,0.006360529,1.6436,68.31585,19.28307,0.012739204,0.041763209,115.8263839,10.59187303,0.002433183,5.58103,31.17772,43.81214,12.37815,17.85222,0.285968028,0.213311852,1.338731931,2.5947639,4.487192786,1.0
3647.0,3590805.0,D15C,0.004707713,0.001833292,0.64732,40.7935,16.89299,0.008193441,0.022532024,46.95398906,9.778166573,0.002023125,2.63214,18.64627,29.84769,21.30941,12.26596,0.114633147,0.131200924,3.000435454,0.709577323,3.388048773,1.0
3649.0,3590805.0,LINC,0.078511895,0.179982143,1.34782,21.72053,15.76981,0.016315557,0.06320687,32.046743,24.39699733,0.067022724,4.83954,6.06516,16.75043,14.49402,18.05425,0.515909389,0.09495515,2.113944124,2.943913146,9.253150608,0.0
3650.0,3590805.0,LPOC,0.229344814,0.456029646,1.30211,17.47243,9.52827,0.023776334,0.096587165,22.27465405,18.77797262,0.105891402,1.93385,3.57732,7.07872,9.24437,11.25425,0.635174258,0.116343355,8.364569791,4.76789251,28.49420272,0.0
3651.0,3590805.0,NNBS,0.011960362,0.016879293,1.00967,89.94723,25.31256,0.046592854,0.120896753,873.6665889,252.8179627,0.009738277,2.12145,10.824,58.78089,36.22031,15.0433,0.300878099,0.079008725,1.38943735,6.391339701,13.30331696,0.0
3652.0,3590805.0,PPHS,0.008599072,0.020486912,1.31792,44.34235,17.92781,0.045538988,0.146464188,846.8068755,224.8006334,0.007263177,2.29722,14.43605,36.78957,23.29898,12.31711,0.324617493,0.086025925,1.539971155,6.60220403,13.63805766,0.0
3653.0,3590805.0,REHS,0.00235717,0.005666999,1.62078,63.18312,18.19692,0.035201352,0.080204604,462.1490328,73.88907724,0.00679551,2.65514,15.09849,51.08329,21.00661,11.23423,0.19076846,0.122416076,1.87457634,6.168249209,14.4636377,0.0
3654.0,3590805.0,RHSC,0.028146123,0.051892519,1.10203,34.31791,15.24646,0.010282362,0.044052914,20.2903848,12.91734041,0.037409393,2.38987,4.67154,7.22424,14.86331,19.01947,0.386850069,0.076322715,2.224833232,1.616593605,5.087985735,0.0
3655.0,3590805.0,SWNC,0.027188046,0.109924692,1.51386,83.8635,21.08615,0.014668196,0.057966567,249.6701102,142.9093023,0.04997359,4.0654,17.04428,54.92018,21.43094,15.60826,0.406574761,0.113228767,2.215015236,5.413372211,13.79189949,0.0
3656.0,3590805.0,TPLC,0.295011722,0.330486384,1.12404,13.9926,7.47146,0.043225534,0.182006381,35.39784561,36.43448707,0.144637379,1.6408,1.84274,2.4437,5.72539,10.46408,1.378172255,0.154035656,3.017879936,5.765700176,11.0507633,0.0
3657.0,3590805.0,CMHS,0.001395459,0.002036337,2.88833,1819.50458,755.50756,0.005853286,0.01571077,450.4803762,177.7235146,0.00109174,5.69983,32.23865,188.11964,694.89803,1024.4738,0.168297272,0.002136609,2.755136119,0.833861481,3.694164234,1.0
3658.0,3590805.0,CSTC,0.02653606,0.098066839,2.3595,33.44648,22.75358,0.021558919,0.081661526,456.8615435,336.851571,0.063336054,6.38785,13.16764,19.49342,26.67028,23.06892,0.52033195,0.100285657,2.679950282,5.887359209,19.44645426,0.0
3659.0,3590805.0,GODS,0.004838683,0.005974722,1.99416,101.47947,31.10635,0.025600382,0.082471447,1162.388803,375.001567,0.006754343,3.53093,19.79135,82.97726,38.34903,18.8379,0.172289374,0.047545237,1.677831068,2.926704566,7.509798431,1.0
3660.0,3590805.0,PARS,0.001991303,0.003121503,3.33525,165.74706,40.7166,0.009385303,0.034291605,119.5788492,44.97892233,0.051114576,5.39341,32.42515,123.15307,45.84037,23.7932,0.169475999,0.073615689,2.299155959,1.058890906,4.237174672,1.0
3661.0,3590805.0,SLRC,0.071180554,0.156407077,2.24514,92.12716,38.10562,0.005848201,0.02118403,95.31276126,60.31776116,0.018920129,3.87759,14.31884,55.92793,68.99657,20.74174,0.391954916,0.045177161,1.796295437,5.599687366,12.73580947,0.0
3666.0,3591999.0,HALS,0.002948646,0.002337696,0.91031,59.16906,12.63704,0.000408407,0.001585691,0.677724584,0.150472848,0.000226396,12.10341,26.22615,30.81092,18.25666,4.14772,0.112793828,0.097075574,1.550765042,1.267132561,5.573945964,1.0
3669.0,3591999.0,KOWC,0.013664039,0.014807592,0.34753,7.03391,3.41991,0.041296277,0.136505435,119.1702118,57.56282075,0.188715573,1.28045,3.90438,5.22691,3.51396,3.03636,0.156780725,0.411913563,1.522769687,6.02440025,10.93772575,0.0
3671.0,3591999.0,PRPC,0.016115524,0.038653491,1.69287,132.14678,62.2162,0.004693703,0.018810234,9.514402561,8.148813002,0.013726414,12.36293,42.16433,84.14508,86.59909,48.16862,0.21898805,0.01740524,1.695720485,3.783516798,8.219085836,1.0
3673.0,3591999.0,RKAC,0.188537522,0.501985593,1.20171,6.2949,4.28305,0.069775644,0.265286811,65.22272346,57.3289481,0.232022086,2.34431,1.97303,2.2755,5.27803,4.40555,1.117412029,0.293251721,1.039648594,8.786584749,15.70486832,0.0
3674.0,3591999.0,ROLC,0.219300435,0.518337658,1.74041,10.83466,5.01957,0.052937388,0.20537692,49.38164391,40.61659894,0.215546762,3.659,4.65464,8.14032,6.17119,3.77901,0.793646672,0.259213226,1.090707774,18.68166707,39.09026965,0.0
3675.0,3591999.0,SBRC,0.097935046,0.596553094,2.61408,36.99294,15.95086,0.059269083,0.247351614,47.62643106,49.07642899,0.255879703,3.23337,7.21464,15.78594,24.66172,12.50554,1.124762972,0.255879703,1.011753291,22.7593267,43.43419063,0.0
3676.0,3591999.0,SHFC,0.006621284,0.014274214,1.82325,317.4101,101.49661,0.046838513,0.135178916,871.1347539,594.4226269,0.023752071,6.83815,58.96506,130.82384,124.16374,89.96785,0.209459459,0.036544931,1.536324285,4.006394799,10.50238045,1.0
3678.0,3591999.0,SMTC,0.050396314,0.111685645,1.8501,32.1371,18.75905,0.02707295,0.112214687,55.279701,23.73006718,0.086141775,6.87865,13.23382,28.62019,23.3237,15.33509,0.445974857,0.238667968,2.352222999,10.18688472,25.12015469,0.0
3680.0,3591999.0,ASHS,0.001742686,0.023439127,60.51754,2676.57397,1169.13256,0.030367929,0.11757462,6147.662959,5695.170965,0.002012146,179.55906,670.25439,1794.16261,1376.79375,1019.55238,0.382523434,0.002231492,1.850305715,5.033015882,13.1699513,1.0
3681.0,3591999.0,CACS,0.00247149,0.009938921,39.87368,2417.22273,1680.61476,0.022385109,0.06122242,4062.058311,2398.553972,0.001563441,377.15708,1231.90352,1552.79281,1959.14188,1670.17592,0.445220954,0.001794659,1.56863279,7.133624445,15.89340394,1.0
3682.0,3591999.0,CBGS,0.000563272,0.004041307,21.81468,6025.30198,1961.7007,0.007478635,0.019097467,1338.303525,640.5276519,0.000651074,534.84854,2129.57191,4095.29462,2835.40519,1069.75455,0.338764149,0.000906419,1.951689074,6.376919176,15.46697011,1.0
3683.0,3591999.0,CMHS,0.000556483,0.001965604,17.53936,9510.44762,2770.80874,0.003802207,0.010260355,297.7817814,8.705202033,0.000216161,220.04069,1255.56728,6012.70698,4909.10797,1140.71019,0.185961204,0.011752299,2.551849897,2.118242148,5.522748287,1.0
3684.0,3591999.0,CRLZ,0.000721613,0.002925668,36.5287,2981.18269,1420.47784,0.000717911,0.002113126,64.61348488,2.729614711,0.00037403,310.50591,890.88894,2156.63217,2236.57533,917.28708,0.306060077,0.019889695,2.376467311,1.178876558,4.041688913,1.0
3685.0,3591999.0,CSTC,0.006515992,0.020926359,6.47016,241.1222,119.244,0.010249016,0.030155581,223.7707583,124.9622734,0.026310863,30.76316,116.57863,173.3982,178.70988,78.29495,0.237662487,0.026310863,1.570058788,5.990930512,12.59738437,1.0
3686.0,3591999.0,D14C,0.000687248,0.002332039,18.59734,4756.03641,2764.18301,0.00256353,0.007725363,472.0730636,253.3212391,0.000173563,145.20466,761.88415,1942.50167,2342.70504,3559.3134,0.239776548,0.000247719,3.181289852,0.56358228,2.792749479,1.0
3687.0,3591999.0,D15C,0.000573669,0.002040838,15.26654,8635.98532,3942.99606,0.004059952,0.015543277,800.9807867,597.9671729,0.000285526,847.98978,2992.18935,5810.81969,4993.1742,3231.90456,0.241599391,0.000349067,2.759453448,1.382633326,5.026514585,1.0
3688.0,3591999.0,DSLC,0.00153746,0.007293081,49.49224,3442.33352,2073.90979,0.001719911,0.005945082,797.9584057,139.8018166,0.000908065,261.37656,1229.95998,1876.57052,2713.76741,1947.39571,0.346099129,0.003590697,2.151012691,4.704152316,10.78695368,1.0
3689.0,3591999.0,EYRS,0.007657989,0.036185688,17.55614,4039.436,2238.31298,0.044289207,0.101787545,15482.36233,2070.848414,0.0024846,163.1254,980.84287,2795.82517,3224.03074,1802.77691,0.423790385,0.010548525,1.98431129,8.685643133,20.11634924,1.0
3690.0,3591999.0,GODS,0.000675497,0.002278722,24.09603,16059.15958,5540.84332,0.001700472,0.004991216,329.7768317,207.2801156,0.000178858,513.04881,5226.19357,13561.29133,6588.863,3646.44304,0.113211569,0.000198531,2.8661168,0.982700339,4.911720566,1.0
3691.0,3591999.0,KPOC,0.002524412,0.005253249,14.83088,3395.60592,1360.51885,0.001695959,0.005301642,187.0646331,94.13819024,0.00066808,169.72449,706.70626,2188.14428,2363.54081,742.84139,0.348041596,0.001196806,2.119937357,4.523651632,12.92767352,1.0
3693.0,3591999.0,MQZ,0.002245001,0.006279849,30.84317,285816.239,121483.2284,8.63e-05,0.000245792,127.6383418,338.2700073,1.59e-05,444.40781,3491.02492,12350.21832,72157.19643,194136.2663,0.295361528,1.79e-05,2.727558705,1.004589446,6.078322001,1.0
3694.0,3591999.0,MTHS,0.00086713,0.005595244,41.98804,5349.0533,2485.11876,0.002850357,0.011035497,1938.795483,865.5921202,0.000850573,339.93936,1810.23955,3458.89007,3857.72481,1690.41751,0.409645302,0.002269857,3.087409519,5.773155421,19.59110213,1.0
3695.0,3591999.0,NNBS,0.000887797,0.006726188,42.92872,4238.31721,1903.8352,0.009382889,0.02247784,788.9075377,368.4262012,0.001132427,472.38265,1651.3148,2802.15083,2826.45043,1284.77957,0.330943272,0.001458001,1.544339234,5.321512824,13.99571332,1.0
3696.0,3591999.0,OXZ,6.95e-05,0.001754262,128.59307,37479.44395,9814.83939,0.000725478,0.002098715,2068.354226,141.1010345,0.000104773,753.86104,5218.89404,23431.2294,10864.48891,7609.51022,0.254684512,0.002177503,1.622611092,3.902819406,10.25083388,1.0
3697.0,3591999.0,PARS,0.00032699,0.000957445,19.38822,14686.40458,4805.12114,0.00157958,0.004567822,183.8347598,134.2653929,0.000181695,557.02758,4321.69821,10582.61764,5863.6239,3332.77276,0.14720244,0.00023758,2.550525484,1.254511829,3.854030272,1.0
3698.0,3591999.0,PPHS,0.000743855,0.003129353,16.35734,5039.57259,1290.88061,0.018109691,0.054681049,2730.11739,1190.952907,0.001095215,476.86995,1372.89424,2896.0951,2213.17383,445.93051,0.32713726,0.001977908,1.507861805,7.523615984,15.67213097,1.0
3699.0,3591999.0,REHS,0.00052352,0.00171447,23.53,7581.65115,1550.74978,0.005469861,0.014187227,667.1226117,275.2588466,0.000621591,464.65574,2252.44064,6147.17797,1937.93078,397.68109,0.317820861,0.001003926,1.432369147,6.653570321,14.6319194,1.0
3700.0,3591999.0,SWNC,0.005570201,0.015970439,2.99053,419.55839,214.69609,0.003422782,0.014381093,81.31095466,68.29297087,0.007512453,45.55215,130.99541,231.21407,340.81448,155.109,0.386343925,0.009248242,2.447598011,2.402894035,9.903904312,1.0
3701.0,3631369.0,ADCS,0.009724104,0.011397943,0.87951,10.42494,5.60746,0.049668118,0.141808262,538.8831913,345.4330349,0.148748287,1.78785,7.30098,8.4245,5.79393,4.93069,0.156382079,0.161095918,1.694724413,2.906071166,7.734261266,0.0
3702.0,3631369.0,CCCC,0.043150733,0.045648552,1.10753,66.95376,20.3297,0.038886565,0.141397425,79.13069748,63.7347673,0.068642085,2.28654,8.13846,30.11456,33.55969,12.44446,0.376020691,0.0803127,1.665591059,3.393876763,8.88104563,0.0
3703.0,3631369.0,CHHC,0.041604467,0.085347992,1.94988,61.40333,19.22506,0.01472526,0.064924361,28.87937796,30.36874823,0.053417268,2.64479,10.10774,33.77873,36.90866,7.71986,0.321637821,0.062176288,1.761944353,4.198809261,10.54899261,0.0
3704.0,3631369.0,CMHS,0.001126434,0.001902011,0.98407,2744.66904,1222.08965,0.003472309,0.010818279,453.2917422,262.3481321,0.000511002,33.33019,320.45222,1289.81193,2122.56133,840.23191,0.112112897,0.000564639,2.911881537,0.798999356,3.512178732,1.0
3705.0,3631369.0,D09C,0.008192136,0.019272263,1.66781,482.0,138.0155,0.003169284,0.010375439,90.41016515,64.81791703,0.006040569,18.36002,77.08392,247.69737,229.5788,75.60232,0.245738009,0.009483998,1.478959747,3.243231341,11.16373792,1.0
3706.0,3631369.0,HHSS,0.002203356,0.004315145,1.69478,662.41661,226.53612,0.00090226,0.003485167,78.21879965,45.20960749,0.001157643,23.79226,123.99074,393.69656,365.16008,134.60063,0.194633811,0.002445033,2.742067323,3.054566186,9.125540876,1.0
3707.0,3631369.0,HPSC,0.0398079,0.072789624,1.42647,34.49841,17.293,0.031557469,0.106914596,63.153519,43.22019179,0.041236105,2.21754,7.15533,21.91468,28.52254,11.37433,0.327151776,0.063784168,2.194104611,3.339071653,9.654940229,0.0
3708.0,3631369.0,HVSC,0.010288015,0.021526706,1.11592,47.53718,21.3612,0.007944437,0.027541132,11.66947745,2.023360366,0.022004476,1.52096,1.91737,5.7337,25.24289,25.4666,0.7899213,0.15834516,1.99634356,1.212291192,4.165062932,0.0
3709.0,3631369.0,LPCC,0.062295871,0.098064267,1.13076,26.97192,14.77255,0.011848182,0.047754373,26.63637814,19.17747745,0.048535755,1.70861,2.59252,3.83583,14.99535,18.95862,0.74578557,0.066774631,1.945310133,2.169320122,11.3203785,0.0
3710.0,3631369.0,LPOC,0.146716947,0.146926499,0.99131,1.03118,0.99955,0.009712886,0.037950311,4.760420603,0.341423641,0.034620643,0.9817,0.9771,0.98791,0.99617,0.99756,0.993552704,1.000000075,2.650615081,1.551450899,7.122962707,0.0
3711.0,3631369.0,PRPC,0.032877644,0.068810816,1.85025,60.36175,40.50017,0.0067459,0.028194747,14.41177936,12.21143492,0.026115143,3.051,13.71434,34.3399,45.09022,44.25807,0.200674289,0.030959397,1.785556217,2.117545702,5.652326828,0.0
3712.0,3631369.0,RHSC,0.048487662,0.150043254,0.89188,25.69086,14.76383,0.026625986,0.107367101,55.40866552,49.85673158,0.107794343,2.7276,4.69997,14.8295,23.24757,11.45043,0.432319519,0.11927441,3.842218599,6.971183388,19.73079148,0.0
3713.0,3631369.0,ROLC,0.075222509,0.586545956,1.43236,18.03096,5.71636,0.040652159,0.144292108,39.68090844,31.21640609,0.155267076,2.4719,3.56093,3.47621,6.93339,5.85581,1.221485341,0.182944832,10.57718408,20.04615504,39.80217996,0.0
3714.0,3631369.0,SHLC,0.033951063,0.087542772,1.52441,36.91198,16.08037,0.022385045,0.082149101,47.2140006,33.59736104,0.070838511,2.88217,7.16602,23.55354,21.35098,13.12536,0.37121727,0.109320284,2.946359469,5.964859463,16.77808131,0.0
3715.0,3631369.0,SWNC,0.007078447,0.016080524,1.70312,215.50071,97.6148,0.004215426,0.015457132,96.68662161,75.84172535,0.012039282,6.41536,22.24026,56.30513,168.52239,77.00919,0.332037503,0.015873012,1.919145347,0.801950729,5.25467875,0.0
3716.0,3631369.0,ASHS,0.002698423,0.01031183,6.81594,1005.9838,504.6582,0.023793695,0.066365684,4694.335242,3038.817648,0.002703845,47.29286,158.89488,356.94097,683.32925,483.9335,0.231394072,0.002703845,4.821838006,1.462104615,7.332086851,1.0
3717.0,3631369.0,CACS,0.00395296,0.01480685,8.84523,776.83822,567.02677,0.042382373,0.10805018,3691.795943,2255.863032,0.007715732,43.06909,180.40976,374.61693,675.73053,609.32504,0.33227235,0.008129978,1.384595792,6.83854867,15.20562362,1.0
3718.0,3631369.0,CBGS,0.00120619,0.003473142,3.28871,1145.53926,426.58328,0.006648412,0.018276435,645.8975726,321.7805056,0.002036043,86.67075,368.90766,692.17937,562.81199,318.3244,0.228123012,0.003190845,1.607552986,3.697674863,9.921287497,1.0
3719.0,3631369.0,CRLZ,0.000551207,0.0014563,11.96668,3868.90247,1869.2271,0.00178639,0.005635004,322.4118984,388.6940081,0.001335121,177.03238,605.37354,2205.94301,3304.67084,1181.74141,0.241498676,0.001338214,2.142002762,1.355949821,4.134126176,1.0
3721.0,3631369.0,D14C,0.002605128,0.004489194,2.86699,948.2966,561.12236,0.01106321,0.04169537,1540.293638,1332.916037,0.001699348,20.30759,95.83967,314.33563,704.05592,600.15063,0.266790467,0.001744568,2.149382991,2.297825007,6.374505721,1.0
3722.0,3631369.0,D15C,0.001661157,0.003391529,5.80292,1847.50331,1135.96385,0.009086281,0.028200294,391.8837038,454.250441,0.002385068,62.85255,284.43884,641.14701,1349.3968,1254.37231,0.245332665,0.002909452,1.839546993,2.260608275,5.720279586,1.0
3723.0,3631369.0,DSLC,0.001866985,0.005514291,6.44088,1414.86363,490.74686,0.002356017,0.007339261,795.4669112,452.0697299,0.003459383,54.94729,345.43522,1184.3632,773.51085,227.58795,0.297266515,0.004399487,1.999329238,4.149891472,11.9313272,1.0
3724.0,3631369.0,EYRS,0.004953977,0.015736163,2.91858,618.26313,349.04884,0.009090745,0.04085041,1807.851384,1528.34347,0.010378913,60.14524,259.01366,580.28823,486.29508,249.89365,0.378554958,0.018428285,2.056330936,8.912162838,25.52872149,1.0
3725.0,3631369.0,GODS,0.001117594,0.002730816,4.68939,1739.08819,853.42225,0.004522041,0.011273443,935.2632556,443.1746379,0.000801352,36.9482,251.52568,761.55095,1448.28145,628.25674,0.207161125,0.00098412,2.347261288,1.857094463,5.272153142,1.0
3726.0,3631369.0,HALS,0.001823951,0.005105045,2.44317,55.58361,17.822,0.001627792,0.005403256,7.716910352,1.428054841,0.004320732,7.45663,18.05128,40.95704,18.69061,13.3109,0.10755814,0.163273401,2.048601069,2.681053837,9.941911063,1.0
3727.0,3631369.0,KPOC,0.00165864,0.004879449,3.25958,1009.86628,457.52022,0.00072014,0.002411506,39.40420517,23.85088277,0.001751959,21.92436,152.60492,594.91048,779.52708,298.39541,0.251788171,0.002327999,1.46598807,2.708181987,7.021281777,1.0
3728.0,3631369.0,MTHS,0.005994047,0.012321096,3.08346,427.66783,238.46683,0.003931195,0.016678925,479.6722486,366.5271452,0.017649909,43.6332,295.42663,252.39205,318.04777,196.24177,0.331871345,0.027508973,2.702318504,7.763224028,15.13791151,1.0
3729.0,3631369.0,OXZ,0.003039541,0.009288146,5.75227,3577.63668,1438.10794,0.001226584,0.003560147,2618.488983,1954.157945,0.001297943,97.87802,535.5243,2214.42426,2140.07306,1050.52281,0.269129288,0.001374485,1.527438443,7.531692868,15.40410301,1.0
3730.0,3631369.0,PARS,0.002426647,0.002737756,8.28831,1129.00468,624.31427,0.00534571,0.015719338,340.7430666,172.9230888,0.00262813,20.40149,141.1294,628.741,939.46306,516.89219,0.157940663,0.003585297,1.997998985,2.157463741,5.760859182,1.0
3731.0,3631369.0,PPHS,0.002075263,0.004298272,5.61299,887.30532,235.92759,0.037461492,0.086662036,3031.568559,1209.468815,0.005619581,66.71202,277.15618,761.57415,288.56246,104.56786,0.284109245,0.006611641,1.234638077,7.796766784,17.07749504,1.0
3732.0,3631369.0,REHS,0.0007631,0.001444803,2.68632,2766.53289,467.89896,0.009265048,0.024058141,777.5307102,124.3966678,0.001221388,78.03859,621.24698,1957.63267,537.19958,137.00234,0.147246855,0.004668144,1.331695574,2.653525897,9.675767195,1.0
3733.0,3631369.0,SLRC,0.05435071,0.07454458,2.14363,277.59556,106.23396,0.004755168,0.016336997,121.41643,91.3503386,0.013268677,3.57366,13.00769,70.71652,203.4986,71.40517,0.443283582,0.01649079,1.770982722,2.373557404,7.81929487,0.0
3734.0,3631369.0,SPRS,0.029815891,0.112464693,2.07536,428.35972,187.43734,0.005366803,0.018871498,1165.40509,774.6127713,0.012475998,17.83527,88.39735,334.2814,298.64949,113.46888,0.257698541,0.013470512,1.437185091,10.34932946,18.56255598,0.0
3735.0,3631369.0,STKS,0.001116511,0.002096782,6.66262,1736.68846,822.5922,0.012168758,0.038297713,1582.371018,581.2359252,0.001731069,22.2854,119.80523,501.88297,1150.00862,802.03507,0.20598389,0.003198526,1.73185341,1.386749766,3.877099345,1.0
3736.0,3631369.0,TPLC,0.00628262,0.01825398,5.88761,631.5788,378.5549,0.002646143,0.010788667,235.5564982,160.9892155,0.005276374,20.79655,106.83439,304.90712,513.64022,365.81183,0.289910776,0.008419306,1.422842663,4.273069644,11.42737258,1.0
3738.0,3631409.0,ADCS,0.008607488,0.014960635,0.84226,12.54744,7.92466,0.056630626,0.18094845,1325.305603,894.724359,0.081160231,2.6323,6.8246,9.42188,7.85599,8.01397,0.229274611,0.116106917,1.445259992,2.594609739,7.23801925,0.0
3740.0,3631409.0,CACS,0.003293351,0.025422356,6.59632,552.2806,230.82497,0.065578793,0.162292083,4128.037268,1756.719356,0.00691224,33.9112,138.1175,410.77472,407.41454,107.49902,0.361571516,0.024806862,1.237954006,6.011039709,11.5638929,1.0
3741.0,3631409.0,CCCC,0.12587729,0.140848492,1.02075,13.83665,8.09818,0.067813189,0.232912505,137.2616307,99.8404255,0.083800535,1.15286,1.95613,6.4541,11.56671,7.43313,0.614227458,0.116315971,3.648819562,20.85400035,25.04782569,0.0
3742.0,3631409.0,CHHC,0.071331911,0.148199799,1.02971,26.43397,10.64487,0.041790542,0.167407623,83.8782958,78.29494726,0.138412561,1.82997,3.33095,14.08324,18.38083,6.58902,0.640186916,0.17911791,2.21665085,9.792782838,30.46445402,0.0
3743.0,3631409.0,CMHS,0.003801294,0.006085726,1.96014,300.99525,178.08784,0.012848029,0.037824673,1050.535245,148.9302955,0.001431083,7.37903,58.20036,233.90709,212.61789,169.8934,0.16828479,0.012249134,2.427324029,1.998249189,6.476341415,1.0
3745.0,3631409.0,D14C,0.00140177,0.002038938,0.97535,478.68059,185.42426,0.014270431,0.060786181,1024.488195,101.8768621,0.001851765,5.84553,23.34114,60.61441,90.64819,296.061,0.289855072,0.043773021,4.364488101,0.50754309,3.240277693,1.0
3746.0,3631409.0,D15C,0.002759759,0.005608543,0.83709,379.5126,139.38382,0.015691954,0.050037367,1185.549881,431.0092376,0.002078015,13.37533,68.95657,218.71909,211.81362,93.98196,0.244656662,0.01165901,2.350097623,2.299293318,6.547900281,1.0
3747.0,3631409.0,GODS,0.002075099,0.004377607,1.26548,396.44665,137.21874,0.009091874,0.031972857,1004.78573,216.131697,0.002284413,14.80567,60.85886,297.51234,240.11739,59.16586,0.20107163,0.016101536,2.00854442,2.314443726,6.486813403,1.0
3748.0,3631409.0,HALS,0.009206083,0.01875918,1.83028,83.88069,16.47201,0.002337588,0.008733558,26.39954161,6.808522787,0.013636258,4.62906,27.46,51.02687,18.00033,8.3603,0.149552396,0.172619251,2.356295921,3.929016965,15.34912748,1.0
3750.0,3631409.0,HVSC,0.080632779,0.105621682,0.6779,14.50256,8.7318,0.04185758,0.152465267,80.0724254,68.39136194,0.104149908,1.45539,1.33144,2.50397,9.30069,10.83587,0.849710983,0.123622298,2.464258013,6.36168399,12.28776396,0.0
3751.0,3631409.0,LPCC,0.114342565,0.226606488,1.12841,9.78653,6.21241,0.021112413,0.096551834,45.43800998,33.75245633,0.08244772,2.05683,1.69181,3.14606,5.47363,8.00814,1.101999664,0.131855144,9.446056118,12.14351652,39.80683772,0.0
3752.0,3631409.0,LPOC,0.283490634,0.45077593,1.54124,16.8153,9.93126,0.021980819,0.08689672,20.99016758,17.0723149,0.075232377,1.94563,2.55984,4.32378,9.20973,12.76275,1.579370395,0.104859424,8.241498611,6.547686468,33.54987071,0.0
3753.0,3631409.0,MQZ,0.008029608,0.014274859,1.40279,27.26984,14.95306,0.000263331,0.000705145,8.269520522,1.964015538,0.000739722,4.33421,5.60323,10.32426,18.10652,15.69061,0.324324324,0.075934691,3.32603502,2.07132803,8.149993683,1.0
3754.0,3631409.0,REHS,0.002129472,0.004580374,1.59037,301.25517,147.02767,0.021036245,0.041703418,1270.392561,208.2392101,0.003244442,22.76917,150.6408,227.23875,211.02491,100.08835,0.142807232,0.012975224,1.541234399,4.244455112,12.09398067,1.0
3755.0,3631409.0,SHLC,0.063540439,0.100820383,1.19907,26.54511,12.99652,0.019029824,0.075479087,40.05404947,34.41605522,0.06205476,2.35686,3.36875,8.36179,18.22325,12.43505,0.546664317,0.086994588,2.53697902,4.299840017,17.38117909,0.0
3756.0,3631409.0,SLRC,0.085203731,0.230114846,1.66817,126.56179,64.99702,0.012314026,0.048103728,319.5131082,303.0857491,0.042260013,4.35667,6.49913,39.85386,90.66407,64.67267,0.703726329,0.04431105,1.580227691,6.041539404,11.90612316,0.0
3757.0,3631409.0,SPRS,0.079236309,0.173684932,1.51278,305.74042,125.76572,0.007464964,0.039070653,663.5181224,573.4090424,0.023806043,7.46309,44.2932,245.61462,156.47692,100.23815,0.292270531,0.050425267,1.506223195,7.874395039,17.42493863,0.0
3759.0,3631409.0,WCSS,0.033579024,0.071567415,1.33932,186.40644,99.8792,0.00676205,0.022590298,675.1570451,565.9077481,0.014789331,2.86717,29.57194,118.08068,151.58157,79.42555,0.161371841,0.020560007,1.326644254,11.60381377,18.89084392,0.0
3760.0,3631409.0,CBGS,0.00253874,0.003717441,2.075,416.99194,224.82041,0.008623561,0.021844932,695.7838612,111.1344587,0.002701216,25.92342,106.05347,324.10662,236.75754,223.11748,0.222700785,0.011782734,1.677340376,2.875899795,8.34760426,1.0
3761.0,3631409.0,CRLZ,0.001021536,0.002850958,7.41344,440.94329,144.28207,0.003067247,0.00931007,441.4090066,126.5183254,0.004015648,94.15947,170.99928,299.86687,180.54094,89.93937,0.294023904,0.022397228,2.22374156,2.980964542,8.880652931,1.0
3763.0,3631409.0,DSLC,0.004290963,0.008216738,4.6886,406.33085,218.29032,0.002786777,0.010155863,1015.405667,477.8214222,0.003891499,27.25908,107.64122,332.21188,325.13597,156.12498,0.368126747,0.008971976,2.14960983,3.741516988,9.994598318,1.0
3764.0,3631409.0,KPOC,0.00452344,0.011650475,2.01289,301.05027,137.3154,0.001367199,0.006515358,64.78316133,38.86942856,0.006622137,15.0891,75.59347,203.42531,205.49965,98.24603,0.270917484,0.011172953,1.470308067,4.914943939,10.61743118,1.0
